"","age","edu","inc","car","acc"
"4888",52,"College",136230.958057407,"Standard",0
"4889",20,"College",79529.4346364711,"Standard",0
"4890",20,"High School",73777.4695784768,"Truck",0
"4891",21,"College",104757.463888354,"Luxury",0
"4892",23,"High School",73491.6248036052,"Standard",0
"4893",20,"High School",72105.9210190383,"Standard",0
"4894",30,"College",88053.1110782774,"Standard",0
"4895",23,"High School",75875.2946766257,"Truck",0
"4896",18,"College",36069.4205161754,"Standard",0
"4897",26,"College",98950.0990938745,"Luxury",0
"4898",20,"College",65802.4451134808,"Standard",0
"4899",22,"High School",67661.217010297,"Truck",0
"4900",18,"High School",34386.569466468,"Truck",0
"4901",24,"High School",65274.4621714742,"Truck",1
"4902",21,"College",75920.4578022976,"Standard",0
"4903",19,"College",49608.3230715731,"Standard",0
"4904",20,"College",72407.1050360325,"Standard",0
"4905",20,"High School",78903.8128749378,"Truck",0
"4906",19,"College",61130.3709968085,"Truck",0
"4907",18,"College",32081.438867371,"Standard",0
"4908",31,"College",121856.874076088,"Truck",0
"4909",30,"High School",95149.360859754,"Standard",0
"4910",23,"College",101032.004000677,"Luxury",0
"4911",20,"College",67450.0235894908,"Standard",0
"4912",21,"College",85621.2645941207,"Standard",0
"4913",19,"College",33420.3888038237,"Truck",0
"4914",20,"High School",72796.7462391172,"Standard",0
"4915",24,"High School",81543.6096805495,"Standard",0
"4916",18,"High School",42843.2784355465,"Standard",0
"4917",23,"College",105279.227127678,"Luxury",0
"4918",20,"High School",54541.7937072287,"Truck",0
"4919",30,"High School",96863.5858456962,"Standard",0
"4920",28,"High School",69811.5963455345,"Standard",0
"4921",35,"High School",108571.838366671,"Standard",0
"4922",21,"High School",56033.8697524148,"Standard",0
"4923",19,"College",69634.6608498376,"Truck",0
"4924",18,"High School",29034.5033679971,"Truck",0
"4925",22,"High School",92327.9715833382,"Luxury",0
"4926",29,"High School",92111.4538918062,"Standard",0
"4927",18,"College",50166.9858080289,"Standard",0
"4928",22,"College",91867.9632253158,"Standard",0
"4929",22,"College",76336.3433202259,"Standard",0
"4930",36,"College",112046.198134522,"Standard",0
"4931",31,"College",105650.004352128,"Standard",0
"4932",21,"College",97395.7585250024,"Luxury",0
"4933",18,"College",38055.68333984,"Standard",0
"4934",23,"College",74871.6489478776,"Truck",0
"4935",25,"College",77472.2707264319,"Standard",0
"4936",25,"High School",58077.1526200383,"Truck",0
"4937",34,"College",130180.512127504,"Standard",0
"4938",40,"High School",89029.2771882894,"Truck",0
"4939",19,"College",69354.8168864702,"Standard",0
"4940",24,"College",91242.0108810443,"Standard",0
"4941",18,"College",50595.9487055586,"Standard",0
"4942",22,"College",88340.4168081668,"Standard",0
"4943",21,"College",74047.9180145564,"Standard",0
"4944",18,"College",46862.17739627,"Standard",0
"4945",24,"High School",68893.6785985193,"Truck",0
"4946",48,"College",137209.387393263,"Standard",0
"4947",35,"College",111700.81224881,"Standard",0
"4948",20,"College",79181.8386030329,"Truck",1
"4949",21,"College",82898.0664350306,"Standard",0
"4950",24,"College",92444.6390485624,"Truck",0
"4951",19,"College",61649.0689405912,"Standard",0
"4952",53,"College",138246.303704137,"Standard",0
"4953",28,"High School",64779.8092723619,"Standard",0
"4954",18,"College",63375.8606592211,"Standard",0
"4955",21,"College",96456.4825437438,"Standard",0
"4956",18,"College",36999.5297423771,"Standard",0
"4957",19,"College",60706.6850993324,"Standard",0
"4958",20,"College",71619.9484707801,"Standard",0
"4959",44,"College",137432.489769846,"Truck",0
"4960",47,"College",116947.611615482,"Standard",1
"4961",19,"High School",63186.869547589,"Truck",0
"4962",64,"College",139132.901529063,"Standard",0
"4963",20,"College",79618.1068501095,"Standard",0
"4964",21,"College",71704.0569353304,"Truck",0
"4965",26,"College",95297.7223231837,"Truck",0
"4966",24,"High School",69795.6088217106,"Standard",0
"4967",19,"High School",42720.6304372176,"Truck",0
"4968",33,"High School",94163.045791039,"Standard",0
"4969",18,"College",76744.6558421748,"Truck",0
"4970",20,"High School",59392.2138453589,"Standard",0
"4971",18,"College",48979.2379356155,"Standard",0
"4972",18,"College",29722.1860112668,"Standard",0
"4973",29,"High School",80105.4375776339,"Standard",0
"4974",24,"College",100578.856822828,"Truck",0
"4975",18,"College",38107.9423263684,"Standard",0
"4976",18,"College",28474.2616105472,"Standard",0
"4977",27,"High School",63430.7730524855,"Truck",0
"4978",18,"College",36784.8001717643,"Truck",0
"4979",20,"College",90306.6186351614,"Truck",0
"4980",25,"College",88523.838418827,"Standard",0
"4981",18,"High School",36423.0593185252,"Standard",0
"4982",27,"High School",96425.4438690317,"Luxury",0
"4983",19,"College",67873.694982888,"Truck",0
"4984",23,"College",76819.9822205509,"Standard",0
"4985",25,"High School",76339.4788949318,"Truck",0
"4986",20,"College",65078.4561289002,"Standard",0
"4987",41,"College",145408.956007031,"Standard",0
"4988",19,"College",50276.105791804,"Standard",0
"4989",32,"College",96652.6700750686,"Standard",0
"4990",40,"College",111331.085995728,"Luxury",0
"4991",19,"College",58046.4322085439,"Standard",1
"4992",23,"High School",81780.0213660881,"Standard",1
"4993",20,"College",85227.1141560846,"Luxury",0
"4994",19,"College",54029.2423091907,"Truck",0
"4995",38,"College",133374.980750764,"Standard",0
"4996",35,"College",113827.406993153,"Standard",0
"4997",22,"College",89938.3944347389,"Truck",0
"4998",18,"High School",41887.325072718,"Truck",0
"4999",20,"College",65926.4663891248,"Truck",0
"5000",18,"College",44671.2374379934,"Truck",0
"5001",21,"High School",71722.6666548374,"Truck",0
"5002",26,"High School",63602.1687622298,"Standard",0
"5003",40,"College",117202.146373112,"Standard",0
"5004",19,"High School",40554.7871630664,"Truck",0
"5005",20,"High School",58228.7636449799,"Standard",0
"5006",27,"College",104460.016982277,"Standard",0
"5007",24,"College",97442.8830126796,"Luxury",0
"5008",20,"High School",68608.4154115505,"Standard",0
"5009",34,"College",122916.158311821,"Truck",0
"5010",19,"High School",38386.2304356544,"Truck",0
"5011",29,"College",100558.677702879,"Standard",0
"5012",23,"College",116174.77318322,"Luxury",1
"5013",24,"High School",72267.3931504652,"Truck",0
"5014",19,"College",65251.3451214823,"Standard",0
"5015",33,"High School",91816.1778765588,"Standard",0
"5016",21,"High School",58914.4998688532,"Standard",0
"5017",19,"High School",52326.787902612,"Truck",0
"5018",20,"College",71014.1044621899,"Standard",0
"5019",19,"High School",42890.0046814976,"Standard",0
"5020",20,"College",65096.6018387209,"Truck",0
"5021",21,"College",77069.353941733,"Standard",0
"5022",23,"College",85495.2172847575,"Luxury",3
"5023",31,"College",108463.688848852,"Luxury",0
"5024",56,"High School",91828.818913463,"Luxury",0
"5025",25,"College",95774.5194061668,"Truck",0
"5026",20,"College",84412.5800483572,"Standard",0
"5027",27,"College",99418.7300108714,"Truck",0
"5028",46,"High School",109334.855354761,"Standard",0
"5029",36,"High School",73674.6336415572,"Standard",0
"5030",19,"College",71471.5410562351,"Truck",0
"5031",24,"High School",81182.147234326,"Standard",0
"5032",27,"College",78515.7922983226,"Truck",0
"5033",24,"College",85572.347716062,"Standard",0
"5034",18,"High School",39616.2979323053,"Truck",1
"5035",31,"High School",93732.1522925004,"Luxury",0
"5036",21,"College",88124.4426066784,"Truck",0
"5037",20,"High School",61061.1238438407,"Standard",0
"5038",18,"High School",44462.4385237208,"Standard",0
"5039",20,"College",64593.8294077048,"Truck",0
"5040",25,"High School",65020.8754517966,"Standard",0
"5041",23,"College",86783.5730313747,"Luxury",1
"5042",19,"College",56939.6479469952,"Truck",0
"5043",21,"College",75632.4279285083,"Standard",1
"5044",26,"College",98380.8295975246,"Truck",0
"5045",29,"High School",66751.5153639519,"Standard",1
"5046",21,"High School",63128.4292929919,"Truck",0
"5047",20,"College",67448.7514738995,"Standard",0
"5048",18,"College",52048.7299752415,"Standard",0
"5049",19,"College",55221.2388958972,"Truck",0
"5050",29,"College",111116.918410757,"Luxury",0
"5051",19,"College",51591.614968854,"Standard",0
"5052",18,"College",30591.1263727143,"Standard",0
"5053",25,"High School",66445.7329408583,"Truck",0
"5054",18,"College",55133.1252583105,"Standard",0
"5055",24,"College",87145.9452602761,"Standard",0
"5056",22,"College",75122.2548378334,"Standard",0
"5057",21,"College",85638.763107864,"Truck",0
"5058",20,"College",66750.7193889934,"Truck",0
"5059",30,"College",117577.635671475,"Luxury",0
"5060",20,"College",69905.0457274466,"Truck",1
"5061",25,"College",91229.0318401596,"Standard",0
"5062",19,"High School",53273.1136467845,"Truck",1
"5063",18,"High School",54124.0408996757,"Standard",0
"5064",47,"College",146630.792917968,"Truck",0
"5065",26,"High School",85109.868553889,"Truck",0
"5066",26,"High School",60425.99799437,"Truck",0
"5067",19,"College",71351.4971816377,"Standard",0
"5068",21,"College",82972.9131439505,"Standard",0
"5069",22,"High School",56887.6572903315,"Standard",0
"5070",18,"College",44258.8098799642,"Truck",1
"5071",28,"College",114391.403837363,"Standard",0
"5072",20,"College",76445.4824674699,"Standard",0
"5073",19,"College",59569.0275933076,"Truck",0
"5074",18,"High School",58106.1308076921,"Truck",0
"5075",43,"College",126254.112289268,"Standard",0
"5076",32,"College",111767.454442546,"Standard",0
"5077",21,"College",84480.8556719064,"Truck",0
"5078",40,"High School",99818.4373981328,"Luxury",0
"5079",24,"College",97208.1441823142,"Standard",0
"5080",21,"College",70180.056055736,"Truck",0
"5081",19,"High School",44935.342925376,"Standard",0
"5082",21,"High School",54726.8972180512,"Truck",0
"5083",25,"High School",76829.6776749308,"Truck",0
"5084",18,"College",30909.9741208505,"Standard",0
"5085",24,"High School",71364.6771798264,"Standard",0
"5086",29,"High School",83195.1054162473,"Standard",0
"5087",41,"High School",81769.3170391087,"Standard",0
"5088",21,"High School",60559.3766545129,"Truck",0
"5089",22,"College",68455.4771258407,"Truck",0
"5090",21,"High School",49051.2813224196,"Standard",0
"5091",19,"High School",55811.4384618293,"Standard",0
"5092",20,"College",73220.8504026923,"Truck",0
"5093",32,"High School",84956.5405400532,"Standard",0
"5094",20,"College",59526.73969148,"Standard",0
"5095",18,"College",36378.6075808629,"Truck",1
"5096",19,"High School",65803.1932052306,"Truck",0
"5097",21,"College",67388.6922431047,"Standard",4
"5098",46,"College",124829.928937222,"Luxury",0
"5099",36,"College",118708.962812512,"Luxury",0
"5100",38,"College",108228.49138266,"Truck",0
"5101",21,"College",69839.6169743336,"Truck",0
"5102",21,"High School",82880.1939009938,"Standard",0
"5103",51,"High School",74636.3451710489,"Standard",0
"5104",19,"High School",73618.8469219753,"Standard",0
"5105",28,"College",88110.856329971,"Standard",0
"5106",25,"College",86651.9222384548,"Standard",0
"5107",18,"High School",39762.8707772538,"Standard",0
"5108",18,"College",58228.6007765637,"Standard",0
"5109",19,"College",72588.4317786063,"Truck",0
"5110",18,"College",39927.9586299384,"Truck",0
"5111",38,"College",114111.619460604,"Luxury",1
"5112",20,"College",68320.8858244141,"Standard",1
"5113",18,"High School",49582.0439128122,"Truck",0
"5114",24,"High School",97808.4728769074,"Standard",0
"5115",30,"College",118431.78578591,"Luxury",0
"5116",20,"High School",49526.6271039784,"Truck",0
"5117",19,"College",64796.5399120563,"Standard",0
"5118",18,"College",38451.0459110055,"Standard",0
"5119",27,"College",99230.2086876844,"Standard",0
"5120",34,"High School",104199.183841996,"Truck",0
"5121",38,"College",104283.301266108,"Truck",0
"5122",20,"College",73429.7143075119,"Standard",0
"5123",36,"College",96935.6078266578,"Truck",0
"5124",18,"High School",64030.8601541574,"Truck",0
"5125",18,"High School",48015.2582967358,"Standard",0
"5126",24,"High School",83370.7700057225,"Standard",0
"5127",25,"College",83310.5689499068,"Truck",0
"5128",37,"College",121025.852589542,"Truck",0
"5129",22,"High School",76218.3082061075,"Standard",0
"5130",18,"College",47953.1365734965,"Standard",0
"5131",26,"High School",70153.9483436365,"Truck",0
"5132",22,"High School",47077.1342498377,"Standard",0
"5133",24,"High School",88064.7048947651,"Standard",0
"5134",22,"College",67910.066580862,"Truck",0
"5135",26,"High School",82156.7774825025,"Standard",0
"5136",51,"College",136405.316626189,"Luxury",0
"5137",18,"High School",31907.6540215287,"Standard",0
"5138",30,"High School",95825.3194564922,"Standard",0
"5139",41,"High School",78879.4225371695,"Standard",0
"5140",28,"High School",85939.9152091291,"Truck",0
"5141",23,"High School",74095.1118409339,"Truck",0
"5142",24,"College",97779.2520646494,"Truck",0
"5143",36,"College",117555.179957652,"Standard",0
"5144",27,"College",119343.511537236,"Standard",0
"5145",20,"High School",60414.0015652058,"Standard",0
"5146",18,"High School",38592.9068312861,"Standard",0
"5147",27,"College",91985.5393321185,"Truck",1
"5148",26,"College",87268.4962306184,"Standard",0
"5149",21,"College",77157.1433506414,"Truck",0
"5150",22,"High School",60173.8048630682,"Standard",0
"5151",26,"High School",67675.4561332965,"Standard",0
"5152",49,"High School",100526.859627869,"Truck",0
"5153",22,"College",80038.8137045521,"Truck",0
"5154",32,"High School",78280.1084196589,"Truck",1
"5155",44,"College",122331.336039419,"Truck",0
"5156",23,"College",91900.3462744053,"Truck",0
"5157",29,"College",100365.886178842,"Truck",1
"5158",39,"High School",98366.4864122883,"Standard",0
"5159",22,"College",85301.1324345141,"Standard",0
"5160",32,"High School",82841.0041842516,"Standard",0
"5161",37,"College",135743.217121394,"Luxury",0
"5162",23,"College",92050.2356535658,"Standard",0
"5163",26,"College",115953.073272506,"Luxury",0
"5164",41,"College",126462.496804286,"Luxury",0
"5165",35,"College",109845.819758815,"Standard",0
"5166",30,"High School",86092.4069331109,"Truck",1
"5167",19,"College",69694.5389568044,"Standard",0
"5168",21,"High School",76004.7057449595,"Standard",0
"5169",18,"College",45304.8215834749,"Standard",0
"5170",22,"High School",58645.0582687719,"Standard",0
"5171",32,"College",106754.855429263,"Standard",0
"5172",21,"College",77339.108971861,"Truck",0
"5173",25,"High School",71656.8790878102,"Standard",0
"5174",20,"High School",62439.2370980101,"Standard",0
"5175",26,"College",107398.397732647,"Luxury",0
"5176",19,"College",44472.7988212858,"Truck",0
"5177",22,"High School",78142.3239468899,"Standard",1
"5178",21,"College",90840.2756923301,"Standard",0
"5179",18,"College",50650.2634362857,"Standard",0
"5180",26,"College",99521.8776963892,"Standard",0
"5181",24,"High School",77977.3793671385,"Standard",0
"5182",28,"College",111286.683082577,"Luxury",0
"5183",18,"College",49842.8042881568,"Standard",0
"5184",18,"High School",54288.546041862,"Standard",1
"5185",23,"High School",70976.1723421172,"Standard",0
"5186",36,"High School",86083.6853564258,"Standard",0
"5187",25,"College",91207.4586118049,"Luxury",0
"5188",22,"College",94737.8986004805,"Truck",0
"5189",38,"High School",85215.7813758829,"Truck",0
"5190",42,"High School",112057.948054225,"Luxury",0
"5191",18,"High School",43043.7719326969,"Standard",1
"5192",20,"College",77625.140039912,"Standard",0
"5193",18,"College",50947.8244332571,"Standard",0
"5194",19,"College",68317.2240892294,"Standard",1
"5195",18,"High School",39395.0747354244,"Standard",1
"5196",33,"High School",86636.6952237563,"Truck",0
"5197",20,"High School",37776.9463505007,"Truck",0
"5198",26,"College",118881.343968249,"Luxury",0
"5199",20,"College",76883.2760905644,"Truck",0
"5200",24,"High School",76351.6354782239,"Standard",0
"5201",36,"College",111752.667212219,"Luxury",0
"5202",20,"High School",91554.3563179392,"Standard",0
"5203",22,"College",90720.9175919225,"Truck",0
"5204",18,"College",52851.52565431,"Truck",0
"5205",25,"College",102740.337776993,"Standard",0
"5206",48,"High School",110038.392161105,"Truck",0
"5207",37,"High School",89938.0081580972,"Truck",0
"5208",37,"College",114102.691199205,"Truck",0
